ID_CONTADOR,ID_CLIENTE,FECHA_BUILD,FECHA_INSTALACION,LATITUD,LONGITUD,MUNICIPIO
CNT_004196,CLI_004196,2024-04-17,2026-03-30,38.360303,-0.502314,Alicante
CNT_004197,CLI_004197,2023-11-29,2024-07-30,38.304771,-0.465752,Alicante
CNT_004198,CLI_004198,2024-12-23,2025-05-19,38.353858,-0.484612,Alicante
CNT_004199,CLI_004199,2016-03-15,2016-11-26,38.251639,-0.697562,Elche
CNT_004200,CLI_004200,2017-12-22,2019-04-09,38.070117,-0.922712,Orihuela
CNT_004201,CLI_004201,2020-03-11,2021-10-10,38.461342,-0.793167,Elda
CNT_004202,CLI_004202,2019-10-17,2021-07-15,38.333573,-0.480624,Alicante
CNT_004203,CLI_004203,2017-05-21,2019-03-13,38.372313,-0.495991,Alicante
CNT_004204,CLI_004204,2016-10-12,2018-01-21,38.636698,-0.861031,Villena
CNT_004205,CLI_004205,2023-03-10,2023-04-20,38.360892,-0.472254,Alicante
CNT_004206,CLI_004206,2015-02-03,2015-07-04,38.302122,-0.678483,Elche
CNT_004207,CLI_004207,2022-07-15,2024-02-11,37.983448,-0.692624,Torrevieja
CNT_004208,CLI_004208,2017-05-16,2018-10-16,37.968642,-0.690441,Torrevieja
CNT_004209,CLI_004209,2023-04-21,2024-01-26,38.356881,-0.461197,Alicante
CNT_004210,CLI_004210,2017-04-11,2018-12-10,38.331593,-0.474695,Alicante
CNT_004211,CLI_004211,2024-09-18,2026-02-11,38.332589,-0.503655,Alicante
CNT_004212,CLI_004212,2018-01-15,2019-08-17,37.951342,-0.658682,Torrevieja
CNT_004213,CLI_004213,2023-12-26,2024-10-30,37.995373,-0.712772,Torrevieja
CNT_004214,CLI_004214,2016-04-06,2017-04-07,38.33555,-0.461393,Alicante
CNT_004215,CLI_004215,2020-10-29,2021-05-14,38.088442,-0.969804,Orihuela
CNT_004216,CLI_004216,2015-11-18,2016-11-09,38.383868,-0.502671,San Vicente del Raspeig
CNT_004217,CLI_004217,2016-02-19,2016-11-20,38.356099,-0.519615,Alicante
CNT_004218,CLI_004218,2020-02-18,2021-10-30,38.248737,-0.67295,Elche
CNT_004219,CLI_004219,2023-04-28,2025-02-11,38.532499,-0.13228,Benidorm
CNT_004220,CLI_004220,2021-02-15,2022-01-11,38.367146,-0.490165,Alicante
CNT_004221,CLI_004221,2018-06-10,2019-01-25,38.282897,-0.694221,Elche
CNT_004222,CLI_004222,2021-09-05,2023-02-16,38.084359,-0.931862,Orihuela
CNT_004223,CLI_004223,2023-11-15,2023-12-27,38.814178,0.092134,Denia
CNT_004224,CLI_004224,2024-08-15,2025-09-14,38.432214,-0.535089,San Vicente del Raspeig
CNT_004225,CLI_004225,2015-06-17,2015-10-21,38.010125,-0.670507,Torrevieja
CNT_004226,CLI_004226,2024-01-16,2024-04-25,38.707072,-0.493888,Alcoy
CNT_004227,CLI_004227,2018-03-19,2019-04-09,38.24893,-0.711153,Elche
CNT_004228,CLI_004228,2022-06-04,2023-12-29,38.082528,-0.883686,Orihuela
CNT_004229,CLI_004229,2024-11-30,2025-09-05,38.253545,-0.719596,Elche
CNT_004230,CLI_004230,2018-11-10,2019-08-20,38.376796,-0.452305,Alicante
CNT_004231,CLI_004231,2021-08-25,2022-03-24,38.53735,-0.138331,Benidorm
CNT_004232,CLI_004232,2020-01-07,2020-07-20,37.964585,-0.673037,Torrevieja
CNT_004233,CLI_004233,2020-07-17,2020-08-19,38.255143,-0.683904,Elche
CNT_004234,CLI_004234,2024-02-29,2025-07-05,38.857518,0.122634,Denia
CNT_004235,CLI_004235,2019-06-29,2019-12-20,38.385202,-0.486006,Alicante
CNT_004236,CLI_004236,2017-06-16,2017-12-27,38.299123,-0.654545,Elche
CNT_004237,CLI_004237,2022-12-21,2023-12-29,38.364126,-0.495733,Alicante
CNT_004238,CLI_004238,2020-10-10,2021-02-21,38.695369,-0.470589,Alcoy
CNT_004239,CLI_004239,2024-09-08,2026-04-08,38.495302,-0.128357,Benidorm
CNT_004240,CLI_004240,2022-01-19,2022-12-28,38.272038,-0.722983,Elche
CNT_004241,CLI_004241,2017-05-11,2017-11-25,38.534178,-0.13473,Benidorm
CNT_004242,CLI_004242,2015-05-30,2016-11-29,38.26858,-0.694747,Elche
CNT_004243,CLI_004243,2023-10-19,2025-07-07,38.699047,-0.478585,Alcoy
CNT_004244,CLI_004244,2020-12-03,2022-03-13,38.236322,-0.6446,Elche
CNT_004245,CLI_004245,2017-04-03,2019-01-01,38.277763,-0.71675,Elche
CNT_004246,CLI_004246,2020-10-13,2022-04-07,38.490222,-0.758206,Petrer
CNT_004247,CLI_004247,2018-12-23,2020-03-05,38.362258,-0.459589,Alicante
CNT_004248,CLI_004248,2021-06-15,2022-09-23,38.368864,-0.481347,Alicante
CNT_004249,CLI_004249,2022-07-16,2023-06-25,37.989573,-0.697774,Torrevieja
CNT_004250,CLI_004250,2022-12-11,2024-07-04,38.63208,-0.875419,Villena
CNT_004251,CLI_004251,2018-12-24,2020-09-26,38.263942,-0.709695,Elche
CNT_004252,CLI_004252,2023-05-30,2025-01-27,38.347478,-0.525644,Alicante
CNT_004253,CLI_004253,2023-11-07,2024-02-07,38.267869,-0.720376,Elche
CNT_004254,CLI_004254,2015-11-02,2016-01-02,38.287461,-0.730914,Elche
CNT_004255,CLI_004255,2018-10-16,2020-07-05,38.361292,-0.447353,Alicante
CNT_004256,CLI_004256,2024-03-03,2024-10-29,38.126347,-0.932131,Orihuela
CNT_004257,CLI_004257,2024-03-21,2025-07-26,38.421258,-0.431426,Sant Joan d'Alacant
CNT_004258,CLI_004258,2019-04-24,2020-12-06,38.267252,-0.685346,Elche
CNT_004259,CLI_004259,2017-05-22,2019-01-16,38.181094,-0.694627,Elche
CNT_004260,CLI_004260,2015-06-18,2015-10-05,38.29271,-0.666165,Elche
CNT_004261,CLI_004261,2019-01-22,2020-01-29,38.331691,-0.496269,Alicante
CNT_004262,CLI_004262,2019-05-23,2020-02-08,38.828678,0.1073,Denia
CNT_004263,CLI_004263,2017-10-27,2019-07-31,38.256734,-0.681865,Elche
CNT_004264,CLI_004264,2019-10-01,2020-03-07,38.255674,-0.727367,Elche
CNT_004265,CLI_004265,2023-10-09,2023-11-26,38.097045,-0.882568,Orihuela
CNT_004266,CLI_004266,2022-03-20,2023-04-10,38.231192,-0.697672,Elche
CNT_004267,CLI_004267,2022-09-10,2023-12-02,38.063246,-0.94166,Orihuela
CNT_004268,CLI_004268,2015-12-13,2017-09-08,38.353779,-0.449578,Alicante
CNT_004269,CLI_004269,2023-03-22,2023-07-10,38.403775,-0.514321,San Vicente del Raspeig
CNT_004270,CLI_004270,2017-01-04,2018-10-10,38.490315,-0.769619,Petrer
CNT_004271,CLI_004271,2018-06-30,2020-05-25,38.069059,-0.941897,Orihuela
CNT_004272,CLI_004272,2021-09-23,2022-02-17,38.625261,-0.88425,Villena
CNT_004273,CLI_004273,2016-06-26,2017-12-01,38.332534,-0.494912,Alicante
CNT_004274,CLI_004274,2015-12-21,2017-05-25,38.270777,-0.686921,Elche
CNT_004275,CLI_004275,2016-12-13,2017-08-24,38.11451,-0.935622,Orihuela
CNT_004276,CLI_004276,2024-12-14,2026-03-07,37.941846,-0.660219,Torrevieja
CNT_004277,CLI_004277,2024-06-01,2024-11-14,38.260644,-0.700951,Elche
CNT_004278,CLI_004278,2016-08-06,2017-04-18,38.236181,-0.72882,Elche
CNT_004279,CLI_004279,2016-05-25,2017-05-23,38.303894,-0.454582,Alicante
CNT_004280,CLI_004280,2022-01-24,2022-10-09,38.286773,-0.666706,Elche
CNT_004281,CLI_004281,2022-01-19,2023-01-06,38.358816,-0.458544,Alicante
CNT_004282,CLI_004282,2017-08-04,2017-12-19,38.703793,-0.475364,Alcoy
CNT_004283,CLI_004283,2024-11-08,2026-02-25,38.368226,-0.45489,Alicante
CNT_004284,CLI_004284,2024-07-05,2024-08-10,38.333207,-0.395277,Alicante
CNT_004285,CLI_004285,2018-04-13,2018-09-17,37.970913,-0.680127,Torrevieja
CNT_004286,CLI_004286,2022-11-11,2023-11-28,38.128515,-0.970735,Orihuela
CNT_004287,CLI_004287,2015-03-19,2016-01-09,38.475741,-0.798835,Elda
CNT_004288,CLI_004288,2016-03-15,2018-02-27,37.991932,-0.670941,Torrevieja
CNT_004289,CLI_004289,2019-11-11,2020-07-11,38.26564,-0.733606,Elche
CNT_004290,CLI_004290,2022-02-09,2022-11-12,38.374121,-0.523267,San Vicente del Raspeig
CNT_004291,CLI_004291,2024-01-17,2025-10-25,37.941897,-0.675354,Torrevieja
CNT_004292,CLI_004292,2021-09-13,2023-05-30,38.330725,-0.442622,Alicante
CNT_004293,CLI_004293,2023-12-29,2025-02-04,37.99771,-0.658616,Torrevieja
CNT_004294,CLI_004294,2018-05-01,2019-07-25,38.852524,0.118669,Denia
CNT_004295,CLI_004295,2024-12-22,2025-03-02,38.28561,-0.745879,Elche
CNT_004296,CLI_004296,2022-07-11,2023-07-23,38.320524,-0.457974,Alicante
CNT_004297,CLI_004297,2018-07-14,2020-02-24,38.385597,-0.463362,Alicante
CNT_004298,CLI_004298,2015-05-06,2015-10-25,38.321078,-0.474601,Alicante
CNT_004299,CLI_004299,2019-10-05,2020-03-23,38.270182,-0.736365,Elche
CNT_004300,CLI_004300,2022-11-21,2024-07-07,38.084593,-0.960035,Orihuela
CNT_004301,CLI_004301,2024-06-15,2024-10-29,38.340853,-0.510171,Alicante
CNT_004302,CLI_004302,2022-02-04,2022-04-07,38.497286,-0.79015,Petrer
CNT_004303,CLI_004303,2016-05-16,2016-12-31,38.689939,-0.473435,Alcoy
CNT_004304,CLI_004304,2024-07-06,2024-12-01,37.954407,-0.696561,Torrevieja
CNT_004305,CLI_004305,2022-11-11,2023-07-27,38.39654,-0.493796,San Vicente del Raspeig
CNT_004306,CLI_004306,2024-02-15,2025-12-05,38.335204,-0.485219,Alicante
CNT_004307,CLI_004307,2016-01-22,2018-01-08,38.339802,-0.669837,Elche
CNT_004308,CLI_004308,2016-02-16,2016-09-17,38.09833,-0.975882,Orihuela
CNT_004309,CLI_004309,2018-10-01,2019-06-02,38.391388,-0.531661,San Vicente del Raspeig
CNT_004310,CLI_004310,2020-06-29,2020-12-05,38.383627,-0.524137,San Vicente del Raspeig
CNT_004311,CLI_004311,2018-01-22,2018-11-19,38.298193,-0.503704,Alicante
CNT_004312,CLI_004312,2021-07-03,2023-04-28,38.473648,-0.774222,Petrer
CNT_004313,CLI_004313,2020-11-17,2020-12-24,38.348074,-0.486449,Alicante
CNT_004314,CLI_004314,2021-11-13,2023-01-19,38.495828,-0.794607,Elda
CNT_004315,CLI_004315,2018-08-31,2020-04-30,38.65046,-0.843939,Villena
CNT_004316,CLI_004316,2020-09-03,2022-06-21,38.350927,-0.471544,Alicante
CNT_004317,CLI_004317,2020-04-25,2021-05-28,38.530322,-0.125546,Benidorm
CNT_004318,CLI_004318,2021-12-16,2023-09-23,38.35192,-0.467509,Alicante
CNT_004319,CLI_004319,2015-12-19,2017-07-07,38.25409,-0.684822,Elche
CNT_004320,CLI_004320,2017-05-18,2017-08-08,38.303304,-0.700124,Elche
CNT_004321,CLI_004321,2023-09-24,2024-06-26,37.975295,-0.687973,Torrevieja
CNT_004322,CLI_004322,2021-02-24,2022-02-25,38.483037,-0.768332,Petrer
CNT_004323,CLI_004323,2018-07-26,2019-06-01,38.50761,-0.117418,Benidorm
CNT_004324,CLI_004324,2017-04-26,2017-06-27,38.2612,-0.673523,Elche
CNT_004325,CLI_004325,2018-01-07,2019-08-07,38.406338,-0.528185,San Vicente del Raspeig
CNT_004326,CLI_004326,2018-12-18,2019-12-25,38.624187,-0.856986,Villena
CNT_004327,CLI_004327,2024-05-18,2025-02-10,38.326432,-0.485865,Alicante
CNT_004328,CLI_004328,2016-06-09,2017-11-12,38.408534,-0.438195,Sant Joan d'Alacant
CNT_004329,CLI_004329,2022-02-01,2022-08-26,38.308284,-0.492838,Alicante
CNT_004330,CLI_004330,2019-08-07,2019-10-19,38.408994,-0.52748,San Vicente del Raspeig
CNT_004331,CLI_004331,2021-11-29,2022-10-28,38.331896,-0.447467,Alicante
CNT_004332,CLI_004332,2020-02-22,2022-01-21,38.335486,-0.478689,Alicante
CNT_004333,CLI_004333,2015-01-10,2015-11-04,38.240775,-0.695324,Elche
CNT_004334,CLI_004334,2024-12-09,2026-05-25,38.092361,-0.973444,Orihuela
CNT_004335,CLI_004335,2024-10-14,2025-12-17,38.319617,-0.705103,Elche
CNT_004336,CLI_004336,2018-07-07,2020-03-30,38.364737,-0.487033,Alicante
CNT_004337,CLI_004337,2022-01-15,2023-04-20,38.067514,-0.961083,Orihuela
CNT_004338,CLI_004338,2022-10-28,2024-01-21,38.857734,0.106025,Denia
CNT_004339,CLI_004339,2022-09-20,2023-02-27,38.258533,-0.707742,Elche
CNT_004340,CLI_004340,2019-06-08,2020-08-20,38.379562,-0.479,Alicante
CNT_004341,CLI_004341,2020-02-27,2020-11-07,38.283247,-0.695627,Elche
CNT_004342,CLI_004342,2022-12-17,2023-06-07,38.271621,-0.504894,Alicante
CNT_004343,CLI_004343,2023-06-05,2025-02-01,38.384251,-0.530084,San Vicente del Raspeig
CNT_004344,CLI_004344,2017-11-24,2019-06-16,38.407633,-0.524372,San Vicente del Raspeig
CNT_004345,CLI_004345,2021-01-31,2021-07-04,37.98143,-0.660883,Torrevieja
CNT_004346,CLI_004346,2021-10-25,2022-06-23,38.242977,-0.692652,Elche
CNT_004347,CLI_004347,2024-12-27,2026-03-29,38.388697,-0.533243,San Vicente del Raspeig
CNT_004348,CLI_004348,2018-03-16,2019-06-25,37.944388,-0.675018,Torrevieja
CNT_004349,CLI_004349,2019-05-12,2021-01-22,38.39524,-0.504809,San Vicente del Raspeig
CNT_004350,CLI_004350,2023-12-09,2024-09-01,38.129014,-0.926166,Orihuela
CNT_004351,CLI_004351,2023-06-12,2025-04-15,38.405959,-0.51873,San Vicente del Raspeig
CNT_004352,CLI_004352,2020-04-11,2021-04-03,38.128608,-0.929988,Orihuela
CNT_004353,CLI_004353,2024-11-10,2025-04-07,38.284913,-0.666621,Elche
CNT_004354,CLI_004354,2021-04-12,2021-06-26,38.64933,-0.853292,Villena
CNT_004355,CLI_004355,2016-11-05,2017-02-26,38.014233,-0.671998,Torrevieja
CNT_004356,CLI_004356,2020-02-22,2021-03-09,38.092345,-0.923127,Orihuela
CNT_004357,CLI_004357,2020-12-01,2021-01-12,38.340519,-0.508041,Alicante
CNT_004358,CLI_004358,2017-10-08,2019-08-05,38.105453,-0.974545,Orihuela
CNT_004359,CLI_004359,2017-03-04,2017-09-21,38.004869,-0.679372,Torrevieja
CNT_004360,CLI_004360,2015-08-21,2016-05-10,38.333201,-0.479283,Alicante
CNT_004361,CLI_004361,2019-08-29,2020-03-26,38.327161,-0.494598,Alicante
CNT_004362,CLI_004362,2023-04-16,2023-07-05,38.087577,-0.927983,Orihuela
CNT_004363,CLI_004363,2018-09-07,2020-08-17,38.708378,-0.495754,Alcoy
CNT_004364,CLI_004364,2024-11-18,2026-01-16,37.993066,-0.691826,Torrevieja
CNT_004365,CLI_004365,2020-12-13,2022-03-16,38.309596,-0.493124,Alicante
CNT_004366,CLI_004366,2024-04-07,2025-02-04,38.557139,-0.150936,Benidorm
CNT_004367,CLI_004367,2016-05-25,2017-01-16,38.329171,-0.443632,Alicante
CNT_004368,CLI_004368,2019-02-16,2019-08-12,38.259669,-0.728202,Elche
CNT_004369,CLI_004369,2021-05-17,2022-04-11,38.322634,-0.495709,Alicante
CNT_004370,CLI_004370,2017-03-08,2018-07-03,38.412658,-0.458301,Alicante
CNT_004371,CLI_004371,2023-04-14,2024-11-12,38.351252,-0.464849,Alicante
CNT_004372,CLI_004372,2023-01-29,2024-12-31,38.246779,-0.72268,Elche
CNT_004373,CLI_004373,2018-07-30,2019-09-15,38.366798,-0.463938,Alicante
CNT_004374,CLI_004374,2022-05-22,2024-02-28,38.282421,-0.691925,Elche
CNT_004375,CLI_004375,2016-01-27,2017-08-12,38.26137,-0.646973,Elche
CNT_004376,CLI_004376,2024-11-03,2025-07-23,38.283993,-0.689413,Elche
CNT_004377,CLI_004377,2016-01-17,2017-11-10,38.247344,-0.701407,Elche
CNT_004378,CLI_004378,2021-03-13,2021-08-18,38.472785,-0.802078,Elda
CNT_004379,CLI_004379,2022-02-02,2023-12-23,38.294945,-0.499606,Alicante
CNT_004380,CLI_004380,2016-08-28,2018-04-19,38.236373,-0.716467,Elche
CNT_004381,CLI_004381,2015-04-26,2016-01-17,38.390391,-0.446723,Alicante
CNT_004382,CLI_004382,2016-05-23,2018-01-24,38.386236,-0.480551,Alicante
CNT_004383,CLI_004383,2024-10-11,2026-05-25,37.979884,-0.672026,Torrevieja
CNT_004384,CLI_004384,2021-05-07,2022-10-03,38.008633,-0.654944,Torrevieja
CNT_004385,CLI_004385,2019-01-03,2019-09-30,38.476779,-0.820102,Elda
CNT_004386,CLI_004386,2024-03-16,2024-11-23,37.974319,-0.65918,Torrevieja
CNT_004387,CLI_004387,2023-07-08,2023-11-13,38.637678,-0.865535,Villena
CNT_004388,CLI_004388,2017-11-13,2019-06-22,38.342077,-0.470124,Alicante
CNT_004389,CLI_004389,2017-02-14,2017-12-13,38.33982,-0.50171,Alicante
CNT_004390,CLI_004390,2017-12-02,2019-02-03,38.373785,-0.499878,Alicante
CNT_004391,CLI_004391,2018-04-08,2019-10-06,38.348953,-0.468779,Alicante
CNT_004392,CLI_004392,2015-12-06,2017-03-09,37.991525,-0.639277,Torrevieja
CNT_004393,CLI_004393,2015-06-18,2016-12-21,38.105428,-0.924434,Orihuela
CNT_004394,CLI_004394,2020-01-13,2021-01-24,38.354905,-0.449362,Alicante
CNT_004395,CLI_004395,2019-04-11,2020-11-11,38.474197,-0.77192,Petrer
CNT_004396,CLI_004396,2024-09-13,2026-01-06,38.462466,-0.799002,Elda
CNT_004397,CLI_004397,2022-06-02,2022-08-12,38.34892,-0.50052,Alicante
CNT_004398,CLI_004398,2020-12-30,2021-05-02,38.340919,-0.493207,Alicante
CNT_004399,CLI_004399,2023-09-08,2025-02-04,38.347385,-0.53232,Alicante
CNT_004400,CLI_004400,2016-07-28,2018-01-25,38.344799,-0.499123,Alicante
CNT_004401,CLI_004401,2019-06-17,2021-01-30,38.409789,-0.495009,Alicante
CNT_004402,CLI_004402,2019-10-09,2020-04-05,37.954756,-0.685356,Torrevieja
CNT_004403,CLI_004403,2016-04-19,2017-09-29,38.295451,-0.477706,Alicante
CNT_004404,CLI_004404,2021-06-16,2022-07-21,38.272812,-0.690326,Elche
CNT_004405,CLI_004405,2023-07-29,2024-12-24,38.398012,-0.438634,Sant Joan d'Alacant
CNT_004406,CLI_004406,2023-06-28,2025-05-22,38.537993,-0.138277,Benidorm
CNT_004407,CLI_004407,2016-06-14,2017-07-31,38.644007,-0.88976,Villena
CNT_004408,CLI_004408,2017-09-17,2019-07-06,38.377303,-0.495383,Alicante
CNT_004409,CLI_004409,2020-10-21,2022-09-11,38.232341,-0.719694,Elche
CNT_004410,CLI_004410,2018-11-18,2019-06-27,37.968679,-0.673811,Torrevieja
CNT_004411,CLI_004411,2017-05-18,2018-01-23,38.355919,-0.458268,Alicante
CNT_004412,CLI_004412,2021-09-07,2021-11-22,38.364462,-0.457536,Alicante
CNT_004413,CLI_004413,2019-11-17,2020-04-21,38.560521,-0.122217,Benidorm
CNT_004414,CLI_004414,2021-12-03,2022-01-08,38.103914,-0.947171,Orihuela
CNT_004415,CLI_004415,2021-11-25,2022-04-19,38.264251,-0.709783,Elche
CNT_004416,CLI_004416,2015-11-09,2017-06-24,38.24591,-0.714736,Elche
CNT_004417,CLI_004417,2019-01-01,2020-01-31,38.253086,-0.731465,Elche
CNT_004418,CLI_004418,2017-08-09,2017-10-23,38.330382,-0.456204,Alicante
CNT_004419,CLI_004419,2021-06-29,2022-08-25,38.279915,-0.702144,Elche
CNT_004420,CLI_004420,2017-10-09,2017-11-30,38.351625,-0.512159,Alicante
CNT_004421,CLI_004421,2017-08-22,2018-01-29,38.312109,-0.501662,Alicante
CNT_004422,CLI_004422,2020-11-04,2021-04-09,38.631769,-0.876604,Villena
CNT_004423,CLI_004423,2015-12-25,2017-04-12,38.102351,-0.94364,Orihuela
CNT_004424,CLI_004424,2016-11-25,2017-10-29,38.70262,-0.46059,Alcoy
CNT_004425,CLI_004425,2021-02-22,2022-05-30,38.27801,-0.705956,Elche
CNT_004426,CLI_004426,2022-09-04,2024-01-19,38.273924,-0.747856,Elche
CNT_004427,CLI_004427,2023-04-13,2023-06-29,38.385861,-0.48573,Alicante
CNT_004428,CLI_004428,2018-11-09,2019-02-28,38.351101,-0.484905,Alicante
CNT_004429,CLI_004429,2018-02-15,2018-07-03,38.335549,-0.486623,Alicante
CNT_004430,CLI_004430,2016-05-12,2017-02-28,38.385311,-0.53283,San Vicente del Raspeig
CNT_004431,CLI_004431,2017-06-26,2017-08-25,38.537195,-0.128691,Benidorm
CNT_004432,CLI_004432,2023-02-26,2024-03-19,37.934767,-0.681009,Torrevieja
CNT_004433,CLI_004433,2016-04-06,2017-11-24,38.261446,-0.698846,Elche
CNT_004434,CLI_004434,2024-10-07,2026-02-28,38.481842,-0.765874,Petrer
CNT_004435,CLI_004435,2019-06-06,2020-01-10,38.311088,-0.491746,Alicante
CNT_004436,CLI_004436,2023-04-06,2023-05-10,38.321993,-0.493165,Alicante
CNT_004437,CLI_004437,2024-02-01,2024-12-12,38.283312,-0.667937,Elche
CNT_004438,CLI_004438,2021-03-31,2023-02-15,38.399069,-0.518588,San Vicente del Raspeig
CNT_004439,CLI_004439,2016-02-21,2017-04-19,38.402316,-0.431057,Sant Joan d'Alacant
CNT_004440,CLI_004440,2019-01-30,2020-05-28,38.352859,-0.450347,Alicante
CNT_004441,CLI_004441,2019-02-14,2020-05-14,38.479812,-0.785489,Elda
CNT_004442,CLI_004442,2018-10-20,2018-12-15,38.411214,-0.514159,San Vicente del Raspeig
CNT_004443,CLI_004443,2021-01-09,2021-06-14,38.348286,-0.520484,Alicante
CNT_004444,CLI_004444,2015-09-29,2016-03-11,38.233419,-0.693809,Elche
CNT_004445,CLI_004445,2016-01-27,2017-08-13,38.301363,-0.70232,Elche
CNT_004446,CLI_004446,2022-02-07,2023-02-02,38.641444,-0.846068,Villena
CNT_004447,CLI_004447,2016-12-25,2018-10-14,38.330469,-0.457809,Alicante
CNT_004448,CLI_004448,2019-10-13,2020-12-07,38.381259,-0.532865,San Vicente del Raspeig
CNT_004449,CLI_004449,2024-08-02,2024-09-08,38.27421,-0.690099,Elche
CNT_004450,CLI_004450,2019-08-02,2021-05-05,38.696994,-0.471388,Alcoy
CNT_004451,CLI_004451,2021-02-14,2021-12-01,38.300131,-0.688305,Elche
CNT_004452,CLI_004452,2022-10-30,2023-06-15,37.972474,-0.700539,Torrevieja
CNT_004453,CLI_004453,2024-02-06,2025-10-25,38.468651,-0.78748,Elda
CNT_004454,CLI_004454,2016-01-30,2017-03-20,38.40705,-0.528038,San Vicente del Raspeig
CNT_004455,CLI_004455,2016-10-23,2018-03-08,38.489803,-0.788411,Elda
CNT_004456,CLI_004456,2017-05-02,2017-11-26,38.349416,-0.49911,Alicante
CNT_004457,CLI_004457,2024-01-04,2025-04-27,38.542316,-0.138321,Benidorm
CNT_004458,CLI_004458,2022-03-26,2022-12-20,38.344258,-0.451654,Alicante
CNT_004459,CLI_004459,2021-02-15,2022-08-22,38.270645,-0.721434,Elche
CNT_004460,CLI_004460,2021-03-31,2021-10-29,37.99967,-0.6998,Torrevieja
CNT_004461,CLI_004461,2019-09-08,2020-09-29,38.279257,-0.699435,Elche
CNT_004462,CLI_004462,2021-03-29,2022-05-08,37.975653,-0.696094,Torrevieja
CNT_004463,CLI_004463,2021-08-02,2023-02-20,38.413571,-0.446465,Sant Joan d'Alacant
CNT_004464,CLI_004464,2021-11-30,2022-03-21,38.286079,-0.478373,Alicante
CNT_004465,CLI_004465,2024-12-25,2026-01-16,38.558825,-0.149361,Benidorm
CNT_004466,CLI_004466,2024-08-01,2025-03-03,38.227969,-0.720475,Elche
CNT_004467,CLI_004467,2020-07-23,2021-06-05,38.329523,-0.429648,Alicante
CNT_004468,CLI_004468,2015-08-25,2015-11-24,38.344177,-0.469513,Alicante
CNT_004469,CLI_004469,2017-11-22,2019-05-12,38.635242,-0.875159,Villena
CNT_004470,CLI_004470,2021-03-10,2022-07-14,38.855796,0.111973,Denia
CNT_004471,CLI_004471,2019-05-15,2019-07-13,38.824832,0.11421,Denia
CNT_004472,CLI_004472,2021-08-23,2021-10-22,38.403747,-0.42955,Sant Joan d'Alacant
CNT_004473,CLI_004473,2017-10-22,2018-09-09,38.330745,-0.484179,Alicante
CNT_004474,CLI_004474,2017-06-27,2018-01-15,38.271993,-0.676817,Elche
CNT_004475,CLI_004475,2016-03-25,2017-12-28,38.533423,-0.155761,Benidorm
CNT_004476,CLI_004476,2016-07-22,2016-12-26,38.267545,-0.721539,Elche
CNT_004477,CLI_004477,2024-07-30,2024-11-22,38.253402,-0.694695,Elche
CNT_004478,CLI_004478,2022-10-31,2023-10-10,38.254279,-0.691048,Elche
CNT_004479,CLI_004479,2019-08-01,2019-09-27,38.090545,-0.962736,Orihuela
CNT_004480,CLI_004480,2021-05-15,2021-10-13,37.995687,-0.67753,Torrevieja
CNT_004481,CLI_004481,2015-08-02,2016-05-08,38.330243,-0.496596,Alicante
CNT_004482,CLI_004482,2019-11-10,2021-07-04,38.246387,-0.704393,Elche
CNT_004483,CLI_004483,2018-08-01,2019-10-07,37.989742,-0.663754,Torrevieja
CNT_004484,CLI_004484,2024-11-23,2026-05-25,37.978115,-0.665839,Torrevieja
CNT_004485,CLI_004485,2016-12-18,2018-04-04,38.365962,-0.505927,Alicante
CNT_004486,CLI_004486,2017-08-27,2018-06-24,38.68753,-0.486087,Alcoy
CNT_004487,CLI_004487,2024-02-28,2024-07-19,38.300714,-0.491279,Alicante
CNT_004488,CLI_004488,2023-06-10,2024-08-06,38.253774,-0.698888,Elche
CNT_004489,CLI_004489,2022-12-28,2023-02-14,38.387104,-0.533195,San Vicente del Raspeig
CNT_004490,CLI_004490,2023-07-16,2025-04-10,37.977282,-0.663468,Torrevieja
CNT_004491,CLI_004491,2024-10-26,2026-03-04,38.329279,-0.472315,Alicante
CNT_004492,CLI_004492,2019-07-24,2021-07-13,38.543092,-0.126427,Benidorm
CNT_004493,CLI_004493,2021-10-21,2022-05-29,37.973513,-0.704998,Torrevieja
CNT_004494,CLI_004494,2022-06-11,2023-11-15,38.398106,-0.511293,San Vicente del Raspeig
CNT_004495,CLI_004495,2017-06-22,2017-12-31,38.700292,-0.507242,Alcoy
CNT_004496,CLI_004496,2018-12-21,2020-09-22,38.088699,-0.927819,Orihuela
CNT_004497,CLI_004497,2018-12-26,2019-11-15,38.264969,-0.677745,Elche
CNT_004498,CLI_004498,2023-10-07,2025-06-06,38.357965,-0.49181,Alicante
CNT_004499,CLI_004499,2023-06-21,2023-10-01,38.325309,-0.449177,Alicante
CNT_004500,CLI_004500,2023-01-18,2024-08-31,38.296287,-0.699688,Elche
CNT_004501,CLI_004501,2021-09-02,2022-08-06,38.080069,-0.943251,Orihuela
CNT_004502,CLI_004502,2015-05-15,2016-04-10,38.236646,-0.69083,Elche
CNT_004503,CLI_004503,2016-06-15,2017-05-18,38.349902,-0.401336,Alicante
CNT_004504,CLI_004504,2021-03-17,2021-08-17,38.32392,-0.447389,Alicante
CNT_004505,CLI_004505,2015-11-29,2017-10-27,38.280137,-0.682875,Elche
CNT_004506,CLI_004506,2018-02-27,2018-12-14,38.40044,-0.50382,Alicante
CNT_004507,CLI_004507,2023-07-01,2024-02-10,38.688961,-0.471677,Alcoy
